MATR_ALUNO,ANO,PERIODO,SITUACAO,MEDIA_FINAL,NUM_FALTAS,DISCIPLINA
711,2017,1,Reprovado por Frequencia,0,56,4
711,2017,1,Reprovado,0,12,5
712,2017,1,Aprovado,67,2,1
712,2017,1,Aprovado,60,0,2
712,2017,1,Aprovado,83,2,3
712,2017,1,Aprovado,70,6,4
712,2017,1,Aprovado,60,10,5
713,2017,1,Aprovado,80,2,1
713,2017,1,Aprovado,71,2,2
713,2017,1,Aprovado,76,4,3
713,2017,1,Aprovado,79,0,4
713,2017,1,Aprovado,71,2,5
714,2017,1,Reprovado,51,18,1
714,2017,1,Reprovado por Frequencia,19,30,2
714,2017,1,Reprovado por Frequencia,23,24,3
714,2017,1,Reprovado por Frequencia,10,26,4
714,2017,1,Reprovado,12,8,5
715,2017,1,Reprovado,0,10,1
715,2017,1,Reprovado por Frequencia,8,24,2
715,2017,1,Reprovado por Frequencia,0,28,3
715,2017,1,Reprovado por Frequencia,9,30,4
715,2017,1,Reprovado,0,6,5
716,2017,1,Aprovado,79,4,1
716,2017,1,Aprovado,61,4,2
716,2017,1,Aprovado,67,6,3
716,2017,1,Aprovado,60,4,4
716,2017,1,Trancamento parcial,-1,-1,5
717,2017,1,Aprovado,85,2,1
717,2017,1,Aprovado,73,4,2
717,2017,1,Aprovado,84,8,3
717,2017,1,Aprovado,75,0,4
717,2017,1,Aprovado,65,0,5
718,2017,1,Aprovado,80,0,1
718,2017,1,Reprovado,41,12,2
718,2017,1,Reprovado,51,16,3
718,2017,1,Reprovado,32,16,4
718,2017,1,Reprovado,9,4,5
719,2017,1,Reprovado,0,10,1
719,2017,2,Aprovado,71,16,1
719,2017,1,Reprovado por Frequencia,0,36,2
719,2017,1,Reprovado por Frequencia,14,34,3
719,2017,1,Reprovado por Frequencia,0,46,4
719,2017,1,Reprovado,0,2,5
719,2017,2,Reprovado por Frequencia,0,20,5
720,2017,1,Reprovado por Frequencia,0,22,1
720,2017,2,Reprovado por Frequencia,0,24,1
720,2017,1,Reprovado por Frequencia,7,30,2
720,2017,2,Reprovado por Frequencia,0,62,2
720,2017,1,Reprovado por Frequencia,15,20,3
720,2017,2,Reprovado por Frequencia,15,26,3
720,2017,1,Reprovado,22,17,4
720,2017,1,Reprovado,9,10,5
720,2017,2,Reprovado,0,2,5
721,2017,1,Aprovado,71,10,1
721,2017,1,Aprovado,60,12,2
721,2017,1,Reprovado,45,18,3
721,2017,2,Reprovado por Frequencia,15,26,3
721,2017,1,Reprovado,53,8,4
721,2017,1,Reprovado,10,9,5
721,2017,2,Reprovado,0,4,5
722,2017,1,Aprovado,68,0,1
722,2017,1,Reprovado,48,4,2
722,2017,2,Aprovado,64,0,2
722,2017,1,Aprovado,73,0,3
722,2017,1,Aprovado,60,2,4
722,2017,1,Aprovado,69,4,5
723,2017,1,Aprovado,77,6,1
723,2017,1,Aprovado,70,10,2
723,2017,1,Aprovado,71,10,3
723,2017,1,Aprovado,76,4,4
723,2017,1,Aprovado,64,2,5
724,2017,1,Aprovado,79,2,1
724,2017,1,Aprovado,79,2,2
724,2017,1,Aprovado,90,2,3
724,2017,1,Aprovado,62,2,4
724,2017,1,Aprovado,64,2,5
725,2017,1,Aprovado,62,6,1
725,2017,1,Reprovado,43,6,2
725,2017,2,Reprovado,54,6,2
725,2017,1,Aprovado,68,8,3
725,2017,1,Aprovado,63,8,4
725,2017,1,Reprovado,11,4,5
726,2017,1,Aprovado,70,0,1
726,2017,1,Aprovado,74,2,2
726,2017,1,Aprovado,64,4,3
726,2017,1,Aprovado,73,4,4
726,2017,1,Aprovado,60,2,5
727,2017,1,Aprovado,81,0,1
727,2017,1,Aprovado,91,0,2
727,2017,1,Aprovado,82,2,3
727,2017,1,Aprovado,95,0,4
727,2017,1,Aprovado,76,0,5
728,2017,2,Reprovado por Frequencia,0,62,2
728,2017,2,Reprovado por Frequencia,0,20,5
729,2017,1,Aprovado,74,4,1
729,2017,1,Aprovado,72,0,2
729,2017,1,Aprovado,85,0,3
729,2017,1,Aprovado,85,2,4
729,2017,1,Aprovado,68,0,5
730,2017,1,Aprovado,76,2,1
730,2017,1,Aprovado,67,4,2
730,2017,1,Aprovado,76,4,3
730,2017,1,Aprovado,70,8,4
730,2017,1,Aprovado,74,2,5
731,2017,1,Aprovado,69,6,1
731,2017,1,Aprovado,82,2,2
731,2017,1,Aprovado,77,8,3
731,2017,1,Aprovado,71,4,4
731,2017,1,Aprovado,79,2,5
732,2017,1,Aprovado,61,0,1
732,2017,1,Reprovado,0,12,2
732,2017,2,Reprovado por Frequencia,15,30,2
732,2017,1,Aprovado,61,10,3
732,2017,1,Reprovado,41,2,4
732,2017,1,Reprovado,55,10,5
732,2017,2,Reprovado,49,10,5
733,2017,1,Aprovado,76,6,1
733,2017,1,Reprovado por Frequencia,2,20,2
733,2017,2,Reprovado por Frequencia,13,26,2
733,2017,1,Aprovado,68,12,3
733,2017,1,Reprovado,33,8,4
733,2017,1,Reprovado,4,6,5
734,2017,1,Aprovado,69,0,1
734,2017,1,Aprovado,72,2,2
734,2017,1,Aprovado,70,6,3
734,2017,1,Aprovado,91,2,4
734,2017,1,Aprovado,75,0,5
735,2017,1,Aprovado,80,0,1
735,2017,1,Aprovado,89,6,2
735,2017,1,Aprovado,78,2,3
735,2017,1,Aprovado,77,0,4
735,2017,1,Aprovado,66,0,5
736,2017,1,Aprovado,75,8,1
736,2017,1,Aprovado,60,2,2
736,2017,1,Aprovado,69,4,3
736,2017,1,Aprovado,60,6,4
736,2017,1,Reprovado,58,6,5
737,2017,1,Aprovado,80,4,1
737,2017,1,Aprovado,84,4,2
737,2017,1,Aprovado,66,4,3
737,2017,1,Aprovado,66,2,4
737,2017,1,Aprovado,65,0,5
738,2017,1,Reprovado,27,14,1
738,2017,1,Reprovado,49,14,2
738,2017,2,Reprovado por Frequencia,0,50,2
738,2017,1,Aprovado,80,12,3
738,2017,1,Aprovado,60,10,4
738,2017,1,Reprovado,19,2,5
738,2017,2,Reprovado,0,4,5
739,2017,1,Reprovado,58,6,1
739,2017,1,Aprovado,63,12,2
739,2017,1,Aprovado,60,12,3
739,2017,1,Reprovado,46,6,4
739,2017,1,Reprovado,11,6,5
740,2017,1,Aprovado,74,2,1
740,2017,1,Reprovado,45,4,2
740,2017,1,Aprovado,60,4,3
740,2017,1,Aprovado,74,2,4
740,2017,1,Aprovado,64,10,5
741,2017,1,Aprovado,62,2,1
741,2017,1,Aprovado,90,10,2
741,2017,1,Aprovado,73,10,3
741,2017,1,Aprovado,78,0,4
741,2017,1,Aprovado,60,2,5
742,2017,1,Dispensado,-1,-1,1
742,2017,1,Dispensado,-1,-1,2
742,2017,1,Dispensado,-1,-1,4
742,2017,1,Dispensado,-1,-1,5
743,2017,1,Dispensado,-1,-1,1
743,2017,1,Dispensado,-1,-1,2
743,2017,1,Dispensado,-1,-1,3
743,2017,1,Dispensado,-1,-1,5
744,2017,1,Dispensado,-1,-1,1
744,2017,1,Dispensado,-1,-1,2
744,2017,2,Aprovado,60,8,3
744,2017,1,Dispensado,-1,-1,4
744,2017,1,Dispensado,-1,-1,5
745,2017,1,Aprovado,60,2,1
745,2017,1,Aprovado,60,10,2
745,2017,1,Aprovado,78,4,3
745,2017,1,Aprovado,60,4,4
745,2017,1,Aprovado,60,2,5
746,2017,1,Reprovado,0,14,1
746,2017,1,Reprovado por Frequencia,30,28,2
746,2017,2,Reprovado por Frequencia,4,48,2
746,2017,1,Reprovado por Frequencia,0,32,3
746,2017,1,Reprovado por Frequencia,0,46,4
746,2017,1,Reprovado por Frequencia,0,20,5
746,2017,2,Reprovado por Frequencia,17,20,5
747,2017,1,Reprovado,0,8,1
747,2017,2,Reprovado por Frequencia,0,23,1
747,2017,1,Reprovado,48,8,2
747,2017,1,Reprovado por Frequencia,35,20,3
747,2017,2,Aprovado,60,10,3
747,2017,1,Reprovado,32,6,4
747,2017,1,Reprovado,9,2,5
747,2017,2,Reprovado,12,4,5
748,2017,2,Dispensado,-1,-1,1
748,2017,2,Dispensado,-1,-1,2
748,2017,2,Dispensado,-1,-1,3
748,2017,2,Dispensado,-1,-1,5
749,2017,1,Aprovado,61,0,2
749,2017,2,Dispensado,-1,-1,3
749,2017,1,Reprovado,8,0,4
749,2017,2,Aprovado,62,2,4
749,2017,2,Reprovado,40,2,5
750,2017,1,Aprovado,60,2,1
750,2017,1,Aprovado,60,0,2
750,2017,1,Reprovado,37,4,3
750,2017,2,Dispensado,-1,-1,3
750,2017,1,Reprovado,15,0,4
750,2017,2,Reprovado,24,2,5
751,2017,1,Aprovado,66,2,1
751,2017,1,Aprovado,71,2,2
751,2017,2,Dispensado,-1,-1,3
751,2017,1,Reprovado,9,0,4
751,2017,2,Reprovado por Frequencia,23,22,4
751,2017,2,Reprovado,5,2,5
752,2017,1,Reprovado,56,0,1
753,2017,2,Dispensado,-1,-1,2
753,2017,1,Aprovado,78,0,4
753,2017,1,Aprovado,76,0,5
754,2017,1,Aprovado,71,2,2
754,2017,2,Dispensado,-1,-1,3
754,2017,1,Aprovado,80,0,4
754,2017,2,Aprovado,60,2,5
755,2017,1,Reprovado,47,4,1
755,2017,2,Reprovado,21,10,1
755,2017,1,Reprovado,18,2,2
755,2017,2,Reprovado,15,16,2
755,2017,1,Reprovado,0,12,3
755,2017,2,Dispensado,-1,-1,3
755,2017,1,Reprovado,3,0,4
756,2017,1,Aprovado,96,0,2
756,2017,1,Aprovado,60,0,4
757,2017,1,Aprovado,92,0,2
757,2017,1,Aprovado,72,0,4
758,2017,1,Aprovado,64,8,1
758,2017,2,Dispensado,-1,-1,3
758,2017,2,Dispensado,-1,-1,5
759,2017,2,Equivalencia curricular,-1,-1,1
759,2017,1,Aprovado,91,0,2
759,2017,2,Dispensado,-1,-1,3
759,2017,1,Reprovado,17,0,4
759,2017,2,Aprovado,81,2,4
759,2017,2,Aprovado,84,0,5
760,2017,1,Aprovado,77,1,1
760,2017,2,Reprovado por Frequencia,0,52,2
761,2017,2,Reprovado por Frequencia,4,20,1
761,2017,1,Reprovado,10,6,2
761,2017,1,Reprovado por Frequencia,0,22,3
761,2017,2,Reprovado,1,2,5
762,2017,1,Aprovado,60,0,1
762,2017,2,Dispensado,-1,-1,2
762,2017,2,Dispensado,-1,-1,3
762,2017,1,Reprovado,27,0,4
762,2017,2,Dispensado,-1,-1,5
763,2017,2,Reprovado por Frequencia,0,20,5
764,2017,2,Reprovado por Frequencia,0,62,2
765,2017,2,Aprovado,73,0,1
765,2017,2,Reprovado,55,0,2
765,2017,2,Aprovado,60,2,3
765,2017,2,Reprovado,33,2,4
765,2017,2,Reprovado,14,16,5
766,2017,2,Aprovado,74,6,1
766,2017,2,Aprovado,82,6,2
766,2017,2,Aprovado,88,6,3
766,2017,2,Aprovado,60,4,4
766,2017,2,Aprovado,60,10,5
767,2017,2,Aprovado,70,6,1
767,2017,2,Aprovado,75,2,2
767,2017,2,Aprovado,76,6,3
767,2017,2,Aprovado,67,6,4
767,2017,2,Reprovado,8,14,5
768,2017,2,Aprovado,60,4,1
768,2017,2,Aprovado,84,0,2
768,2017,2,Aprovado,69,0,3
768,2017,2,Aprovado,60,6,4
768,2017,2,Reprovado,50,0,5
769,2017,2,Aprovado,80,0,1
769,2017,2,Aprovado,84,0,2
769,2017,2,Aprovado,76,2,3
769,2017,2,Aprovado,63,0,4
769,2017,2,Aprovado,68,0,5
770,2017,2,Aprovado,69,2,1
770,2017,2,Aprovado,63,0,2
770,2017,2,Aprovado,60,8,3
770,2017,2,Reprovado,35,2,4
770,2017,2,Reprovado,2,16,5
771,2017,2,Reprovado,26,10,1
771,2017,2,Reprovado,33,4,2
771,2017,2,Reprovado,53,4,3
771,2017,2,Reprovado,27,2,4
771,2017,2,Reprovado por Frequencia,4,20,5
772,2017,2,Aprovado,68,4,1
772,2017,2,Reprovado,54,0,2
772,2017,2,Aprovado,70,2,3
772,2017,2,Aprovado,60,8,4
772,2017,2,Reprovado,19,14,5
773,2017,2,Aprovado,74,6,1
773,2017,2,Aprovado,69,12,2
773,2017,2,Aprovado,62,7,3
773,2017,2,Reprovado,37,2,4
773,2017,2,Reprovado,36,12,5
774,2017,2,Reprovado,50,6,1
774,2017,2,Aprovado,65,2,2
774,2017,2,Aprovado,69,2,3
774,2017,2,Aprovado,60,4,4
774,2017,2,Reprovado,45,6,5
775,2017,2,Aprovado,93,0,1
775,2017,2,Aprovado,87,0,2
775,2017,2,Aprovado,86,0,3
775,2017,2,Aprovado,61,0,4
775,2017,2,Aprovado,64,2,5
776,2017,2,Aprovado,67,2,1
776,2017,2,Aprovado,72,0,2
776,2017,2,Aprovado,80,2,3
776,2017,2,Aprovado,60,0,4
776,2017,2,Aprovado,60,4,5
777,2017,2,Aprovado,72,0,1
777,2017,2,Aprovado,94,0,2
777,2017,2,Aprovado,60,0,3
777,2017,2,Aprovado,65,2,4
777,2017,2,Aprovado,87,0,5
778,2017,2,Aprovado,70,6,1
778,2017,2,Aprovado,86,2,2
778,2017,2,Aprovado,88,2,3
778,2017,2,Aprovado,60,4,4
778,2017,2,Aprovado,60,10,5
779,2017,2,Reprovado,38,16,1
779,2017,2,Reprovado,10,14,2
779,2017,2,Reprovado,23,8,3
779,2017,2,Reprovado por Frequencia,3,30,4
779,2017,2,Reprovado por Frequencia,3,20,5
780,2017,2,Aprovado,60,2,1
780,2017,2,Aprovado,89,4,2
780,2017,2,Aprovado,93,4,3
780,2017,2,Aprovado,87,8,4
780,2017,2,Aprovado,76,2,5
781,2017,2,Reprovado por Frequencia,16,22,1
781,2017,2,Aprovado,60,16,2
781,2017,2,Aprovado,60,12,3
781,2017,2,Reprovado por Frequencia,3,34,4
781,2017,2,Reprovado,1,2,5
782,2017,2,Aprovado,76,2,1
782,2017,2,Dispensado,-1,-1,2
782,2017,2,Aprovado,77,4,3
782,2017,2,Aprovado,60,2,4
782,2017,2,Reprovado,22,10,5
783,2017,2,Reprovado,14,12,1
783,2017,2,Reprovado por Frequencia,26,52,2
783,2017,2,Reprovado,37,14,3
783,2017,2,Reprovado,29,18,4
783,2017,2,Reprovado por Frequencia,0,20,5
784,2017,2,Reprovado,50,10,1
784,2017,2,Reprovado,40,4,2
784,2017,2,Reprovado,36,2,3
784,2017,2,Reprovado,16,18,4
784,2017,2,Reprovado,2,2,5
785,2017,2,Aprovado,83,2,1
785,2017,2,Aprovado,78,0,2
785,2017,2,Aprovado,71,0,3
785,2017,2,Aprovado,66,0,4
785,2017,2,Aprovado,77,2,5
786,2017,2,Aprovado,70,6,1
786,2017,2,Aprovado,78,4,2
786,2017,2,Aprovado,69,4,3
786,2017,2,Aprovado,60,4,4
786,2017,2,Aprovado,60,10,5
787,2017,2,Aprovado,74,0,1
787,2017,2,Aprovado,95,2,2
787,2017,2,Aprovado,73,4,3
787,2017,2,Aprovado,80,4,4
787,2017,2,Aprovado,87,0,5
788,2017,2,Aprovado,69,4,1
788,2017,2,Aprovado,70,2,2
788,2017,2,Aprovado,70,2,3
788,2017,2,Aprovado,60,2,4
788,2017,2,Aprovado,67,10,5
789,2017,2,Aprovado,69,8,1
789,2017,2,Aprovado,76,4,2
789,2017,2,Aprovado,61,4,3
789,2017,2,Aprovado,60,4,4
789,2017,2,Reprovado,6,4,5
790,2017,2,Reprovado,42,14,1
790,2017,2,Reprovado,23,10,2
790,2017,2,Reprovado,30,4,3
790,2017,2,Reprovado,25,4,4
790,2017,2,Reprovado por Frequencia,6,20,5
791,2017,2,Reprovado,15,16,1
791,2017,2,Trancamento parcial,-1,-1,2
791,2017,2,Reprovado,15,12,3
791,2017,2,Trancamento parcial,-1,-1,4
791,2017,2,Trancamento parcial,-1,-1,5
792,2017,2,Aprovado,60,8,1
792,2017,2,Aprovado,75,0,2
792,2017,2,Aprovado,70,2,3
792,2017,2,Aprovado,70,0,4
792,2017,2,Aprovado,60,0,5
793,2017,2,Reprovado,45,8,1
793,2017,2,Reprovado,57,4,2
793,2017,2,Aprovado,73,4,3
793,2017,2,Reprovado,37,6,4
793,2017,2,Reprovado,30,10,5
794,2017,2,Aprovado,80,2,1
794,2017,2,Aprovado,99,2,2
794,2017,2,Aprovado,69,0,3
794,2017,2,Aprovado,85,0,4
794,2017,2,Aprovado,66,2,5
795,2017,2,Reprovado,42,14,1
795,2017,2,Reprovado,17,10,2
795,2017,2,Reprovado,26,6,3
795,2017,2,Reprovado por Frequencia,12,30,4
795,2017,2,Reprovado,0,2,5
796,2017,2,Reprovado,33,14,1
796,2017,2,Aprovado,74,6,2
796,2017,2,Reprovado,33,4,3
796,2017,2,Reprovado,25,16,4
796,2017,2,Reprovado,24,2,5
797,2017,2,Reprovado,48,6,1
797,2017,2,Aprovado,78,10,2
797,2017,2,Aprovado,60,6,3
797,2017,2,Aprovado,60,6,4
797,2017,2,Reprovado,1,10,5
798,2017,2,Aprovado,69,0,1
798,2017,2,Reprovado,57,0,2
798,2017,2,Aprovado,60,0,3
798,2017,2,Reprovado,40,2,4
798,2017,2,Aprovado,62,2,5
799,2017,2,Reprovado por Frequencia,0,20,1
799,2017,2,Reprovado por Frequencia,16,28,2
799,2017,2,Reprovado,25,12,3
799,2017,2,Reprovado por Frequencia,3,30,4
799,2017,2,Reprovado por Frequencia,6,20,5
800,2017,2,Reprovado por Frequencia,21,20,1
800,2017,2,Aprovado,67,14,2
800,2017,2,Reprovado,31,16,3
800,2017,2,Reprovado por Frequencia,31,30,4
800,2017,2,Reprovado,11,2,5
801,2017,2,Aprovado,60,0,1
801,2017,2,Aprovado,61,2,2
801,2017,2,Aprovado,62,0,3
801,2017,2,Reprovado,36,0,4
801,2017,2,Reprovado,9,10,5
802,2017,2,Dispensado,-1,-1,1
802,2017,2,Dispensado,-1,-1,2
802,2017,2,Dispensado,-1,-1,4
802,2017,2,Dispensado,-1,-1,5
803,2017,2,Reprovado,33,18,1
803,2017,2,Aprovado,63,14,2
803,2017,2,Aprovado,77,8,3
803,2017,2,Reprovado por Frequencia,40,24,4
803,2017,2,Reprovado,18,14,5
804,2017,2,Reprovado,56,0,1
804,2017,2,Aprovado,68,6,2
804,2017,2,Aprovado,63,2,3
804,2017,2,Aprovado,60,12,4
804,2017,2,Reprovado,46,2,5
805,2017,2,Aprovado,68,0,1
805,2017,2,Aprovado,75,6,2
805,2017,2,Aprovado,60,4,3
805,2017,2,Aprovado,60,2,4
805,2017,2,Reprovado,36,10,5
806,2017,2,Aprovado,76,4,1
806,2017,2,Aprovado,76,4,2
806,2017,2,Aprovado,72,0,3
806,2017,2,Aprovado,74,2,4
806,2017,2,Reprovado,17,10,5
807,2017,2,Reprovado,46,2,1
807,2017,2,Reprovado,51,8,2
807,2017,2,Aprovado,66,4,3
807,2017,2,Reprovado,29,0,4
807,2017,2,Reprovado,11,14,5
808,2017,2,Aprovado,73,2,1
808,2017,2,Aprovado,85,6,2
808,2017,2,Aprovado,65,2,3
808,2017,2,Aprovado,62,2,4
808,2017,2,Aprovado,60,2,5
809,2017,2,Reprovado,48,4,1
809,2017,2,Aprovado,95,8,2
809,2017,2,Aprovado,60,8,3
809,2017,2,Aprovado,84,8,4
809,2017,2,Aprovado,68,10,5
810,2017,2,Reprovado,33,16,1
810,2017,2,Reprovado,12,16,2
810,2017,2,Reprovado,26,12,3
810,2017,2,Reprovado por Frequencia,3,30,4
810,2017,2,Reprovado por Frequencia,0,20,5
811,2017,2,Aprovado,69,0,1
811,2017,2,Reprovado,50,4,2
811,2017,2,Aprovado,73,2,3
811,2017,2,Reprovado,20,4,4
811,2017,2,Reprovado,1,14,5
812,2017,2,Aprovado,74,0,1
812,2017,2,Reprovado,39,12,2
812,2017,2,Reprovado,36,2,3
812,2017,2,Reprovado por Frequencia,5,22,4
812,2017,2,Reprovado por Frequencia,6,20,5
813,2017,2,Reprovado,23,16,1
813,2017,2,Reprovado,7,10,2
813,2017,2,Reprovado,19,8,3
813,2017,2,Reprovado por Frequencia,12,30,4
813,2017,2,Reprovado por Frequencia,0,20,5
814,2017,2,Aprovado,60,4,1
814,2017,2,Reprovado,35,8,2
814,2017,2,Reprovado,19,6,3
814,2017,2,Reprovado,26,10,4
814,2017,2,Reprovado por Frequencia,1,20,5
815,2017,2,Reprovado,54,6,1
815,2017,2,Reprovado,48,4,2
815,2017,2,Aprovado,64,8,3
815,2017,2,Reprovado,26,4,4
815,2017,2,Reprovado,19,14,5
816,2017,2,Dispensado,-1,-1,1
816,2017,2,Dispensado,-1,-1,2
816,2017,2,Dispensado,-1,-1,3
816,2017,2,Dispensado,-1,-1,4
816,2017,2,Dispensado,-1,-1,5
817,2017,2,Reprovado,51,2,1
817,2017,2,Aprovado,61,6,2
817,2017,2,Aprovado,63,2,3
817,2017,2,Aprovado,60,2,4
817,2017,2,Reprovado,15,4,5
818,2017,2,Reprovado,46,0,1
818,2017,2,Aprovado,72,0,2
818,2017,2,Aprovado,60,4,3
818,2017,2,Reprovado,40,4,4
818,2017,2,Aprovado,60,6,5
819,2017,2,Dispensado,-1,-1,1
819,2017,2,Dispensado,-1,-1,2
819,2017,2,Dispensado,-1,-1,3
819,2017,2,Dispensado,-1,-1,4
819,2017,2,Dispensado,-1,-1,5
820,2017,2,Reprovado,47,0,1
820,2017,2,Reprovado,19,4,2
820,2017,2,Aprovado,61,4,3
820,2017,2,Reprovado por Frequencia,5,26,4
820,2017,2,Reprovado,2,2,5
821,2017,2,Aprovado,66,0,1
821,2017,2,Reprovado,50,0,2
821,2017,2,Aprovado,62,2,3
821,2017,2,Reprovado,40,2,4
821,2017,2,Reprovado por Frequencia,9,20,5
822,2017,2,Aprovado,60,2,1
822,2017,2,Reprovado,46,4,2
822,2017,2,Aprovado,61,0,3
822,2017,2,Reprovado,23,4,4
822,2017,2,Reprovado,15,10,5
823,2017,2,Reprovado,39,16,1
823,2017,2,Reprovado,40,4,2
823,2017,2,Aprovado,61,4,3
823,2017,2,Reprovado,23,12,4
823,2017,2,Reprovado,12,10,5
824,2017,2,Aprovado,84,2,1
824,2017,2,Aprovado,84,0,2
824,2017,2,Aprovado,72,2,3
824,2017,2,Aprovado,60,0,4
824,2017,2,Aprovado,66,2,5
825,2017,2,Aprovado,65,2,1
825,2017,2,Reprovado,47,2,2
825,2017,2,Aprovado,64,2,3
825,2017,2,Reprovado,15,8,4
825,2017,2,Reprovado,20,10,5
826,2017,2,Reprovado,35,6,1
826,2017,2,Reprovado,12,4,2
826,2017,2,Reprovado,28,2,3
826,2017,2,Reprovado,10,4,4
826,2017,2,Reprovado,0,0,5
827,2017,2,Aprovado,60,8,1
827,2017,2,Aprovado,60,2,2
827,2017,2,Aprovado,62,8,3
827,2017,2,Reprovado,26,8,4
827,2017,2,Reprovado,3,10,5
828,2014,1,Reprovado por Frequencia,0,32,2
829,2013,2,Reprovado por Frequencia,0,72,1
830,2014,1,Reprovado por Frequencia,12,28,2
831,2013,2,Aprovado,87,4,1
